ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1903429	regulation of cell maturation	1/23	24/18986	0.041666666666666664	34.39492753623188	5.7011143426226845	0.02868973040968592	0.1392674271852485	0.10059166596194787	BCL2	1
GO:1903504	regulation of mitotic spindle checkpoint	1/23	24/18986	0.041666666666666664	34.39492753623188	5.7011143426226845	0.02868973040968592	0.1392674271852485	0.10059166596194787	ANAPC15	1
GO:0010810	regulation of cell-substrate adhesion	2/23	223/18986	0.008968609865470852	7.403392474166504	3.349863491591933	0.029549767402979793	0.1392674271852485	0.10059166596194787	ARL2/BCL2	2
GO:0006582	melanin metabolic process	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0010623	programmed cell death involved in cell development	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0030318	melanocyte differentiation	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0070233	negative regulation of T cell apoptotic process	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0090231	regulation of spindle checkpoint	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	ANAPC15	1
GO:2000209	regulation of anoikis	1/23	25/18986	0.04	33.01913043478261	5.5791060245509865	0.029867883357717395	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0006282	regulation of DNA repair	2/23	227/18986	0.00881057268722467	7.272936219115112	3.3112704612173753	0.030532676770864353	0.1392674271852485	0.10059166596194787	ACTR8/BRD8	2
